product_name,product_image,product_rating,no_of_review,min_price,max_price,price,currency
Lenovo Legion 15.6” FHD LED Backlight Gaming Laptop | Intel 6-Core i7-10750H | NVIDIA GeForce GTX 1660Ti | 32GB RAM | 1TBSSD+1TBHDD | Backlit Keyboard | Windows 10 | with Woov Accessory Bundle,https://m.media-amazon.com/images/I/61FN02TOt5L._AC_UY218_.jpg,4.6,16.0,1099.0,1099.0,1099.0,USD
"2022 Lenovo Legion Gaming Laptop, 17.3"" FHD IPS Diaplay, AMD Ryzen 5 5600H 6-Core Processor (Beats i7-10850H), GeForce GTX 1650 Graphics, 32GB RAM, 1TB SSD, Backlit Keyboard, Wi-Fi 6, Windows 11",https://m.media-amazon.com/images/I/71jx6w2AscL._AC_UY218_.jpg,4.0,5.0,989.99,989.99,989.99,USD
"Lenovo IdeaPad 3 14 Laptop, AMD Ryzen 5 5500U, 8GB RAM, 256GB Storage, 14.0"" FHD Display, AMD Radeon 7 Graphics, Windows 10 Home, Abyss Blue",https://m.media-amazon.com/images/I/617LG0fUxJL._AC_UY218_.jpg,4.5,590.0,540.59,540.59,540.59,USD
"LG Gram 16Z90P Laptop 16"" Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 256GB SSD, Windows 11 Home, 22 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",https://m.media-amazon.com/images/I/71SsE8kWTDL._AC_UY218_.jpg,4.4,9.0,1443.99,1443.99,1443.99,USD
"2021 Lenovo Legion 5 Pro Gaming Laptop, 16.0"" 500 nits QHD (2560x1600) IPS 165Hz, GeForce RTX 3060 6GB, TGP 130W, Ryzen 7 5800H, Win 11 Home, with Accessories (64GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/51kgg-NgUyL._AC_UY218_.jpg,5.0,2.0,1709.9,1709.9,1709.9,USD
MSI Modern 14 A10RB-459 Ultra Thin and Light Professional Laptop Intel Core i5-10210U MX250 8GB DDR4 512GB NVMe SSD Win10Pro (Renewed),https://m.media-amazon.com/images/I/61s7m1oRS-L._AC_UY218_.jpg,5.0,1.0,749.66,749.66,749.66,USD
"Upgraded CHUWI CoreBook X Laptop 14'', Intel Core i3-10110U, 8GB RAM 512GB SSD, FHD (2160x1440) Display, Windows 10 Laptop, Up to 4.1Ghz/WiFi 6/Backlit Keyboard/Webcam/BT5.1/Type-C/PD Fast Charge",https://m.media-amazon.com/images/I/51KX7Y5UPsL._AC_UY218_.jpg,4.0,70.0,499.99,499.99,499.99,USD
"2022 Lenovo Legion 5 Gaming 15.6"" FHD 165Hz Laptop Computer, AMD R7-5800H (Beats i7-10750H), 64GB RAM, 2TB PCIe SSD, Backlit Keyboard, GeForce RTX 3060 Graphics, HD Webcam, Win 11, 32GB USB Card",https://m.media-amazon.com/images/I/51Ppy779-LL._AC_UL320_.jpg,4.6,2143.0,1999.0,1999.0,1999.0,USD
"Lenovo IdeaPad3 15.6"" FHD IPS Touchscreen Laptop | 8-Core AMD Ryzen 7 5700U | 16GB RAM | 1TB SSD | Backlit Keyboard | AMD Radeon Graphics | Webcam | Dolby Audio | Windows 11 | TF",https://m.media-amazon.com/images/I/719Q0QSOBYL._AC_UL320_.jpg,4.3,200.0,859.0,859.0,859.0,USD
"Lenovo IdeaPad 3 15 15.6"" Touchscreen Windows 10 Pro S Business Laptop, Intel Core i3-1115G4 (Beat i5-8365U), 20GB DDR4 RAM, 1TB PCIe SSD, 802.11AC WiFi, BT 5.0, Platinum Grey, 64GB Flash Stylus",https://m.media-amazon.com/images/I/81C6OL47uFL._AC_UL320_.jpg,4.5,119.0,759.0,759.0,759.0,USD
"[Windows 11 S] HP 15 15.6"" Touchscreen Laptop Computer, AMD Ryzen 3 3250U up to 3.5GHz (Beat i3-10110U), 8GB DDR4 RAM, 512GB PCIe SSD, 802.11AC WiFi, Bluetooth 4.2, Natural Silver, 64GB Flash Stylus",https://m.media-amazon.com/images/I/71h9d2PRqEL._AC_UL320_.jpg,4.5,140.0,499.0,499.0,499.0,USD
"[Windows 11 S] HP 14 14"" Touchscreen Laptop Computer, Intel Core i3 1115G4 up to 3.2GHz (Beat i5-8365U), 8GB DDR4 RAM, 256GB PCIe SSD, 802.11AC WiFi, Bluetooth 4.2, Webcam, Silver, 64GB Flash Stylus",https://m.media-amazon.com/images/I/71gaWj3hDrL._AC_UL320_.jpg,4.4,164.0,479.0,479.0,479.0,USD
"Dell Inspiron 7610 16 Inch Business and Student Laptop - 3K (3072x1920) Display, Intel Core i7-11800H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 3050 4GB GDDR6, Windows 11 Pro - Mist Blue",https://m.media-amazon.com/images/I/61mE1Le8ceL._AC_UL640_QL65_.jpg,4.0,15.0,1699.0,1699.0,1699.0,USD
"Dell XPS 17 9710, 17 inch FHD+ Laptop - Intel Core i7-11800H,16GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 3050 4GB GDDR6, Windows 11  Home + 1  Year Premium Support  - Platinum Silver",https://m.media-amazon.com/images/I/71c3q3CQItL._AC_UL640_QL65_.jpg,3.8,38.0,,,,USD
New 170W AC Charger Fit for Lenovo Legion Y740 Y730 Y720 Y530 Y520 Y540 Y7000 Y7000p 5 5P Y720-15IKB Y740-15ICHg Y740-17ICHg Y730-17ICH Y520-15IKB Y540-17IRH-PG0 Laptop Power Supply Adapter Cord,https://m.media-amazon.com/images/I/71TfQv1dtPL._AC_UY218_.jpg,,,32.99,32.99,32.99,USD
CYD 120W AC Adapter Replacement for Laptop-Charger Lenovo Legion Y520 C560 C40-05 C50 300 310 510 520 700 C260 57327820 C260 57327041 ADP-120TH B ADP-120ZB BB Notebook DC Power Supply Cord Cable,https://m.media-amazon.com/images/I/51Nb4ap6UML._AC_UY218_.jpg,4.4,10.0,36.99,36.99,36.99,USD
"Lenovo Legion 5 Pro 16"" 165Hz QHD IPS Gaming Laptop, AMD Ryzen 7 5800H, NVIDIA GeForce RTX 3070,RGB Backlight, TGP 130W, 32GB RAM, 2TB PCIe SSD, Windows 10H, ES 32GB USB",https://m.media-amazon.com/images/I/713s6DAMQxL._AC_UY218_.jpg,4.6,22.0,1999.0,1999.0,1999.0,USD
"Lenovo IdeaPad 5 15.6"" Laptop Ryzen 7-4700U 16GB RAM 512GB SSD Graphite Grey - AMD Ryzen 7-4700U Octa-core - 1920 x 1080 Full HD Resolution - AMD Radeon Graphics - Intel Wi-Fi 6 - Windows 10 Home",https://m.media-amazon.com/images/I/51lA0TRS-ZL._AC_UY218_.jpg,4.4,107.0,744.99,744.99,744.99,USD
"Newest Lenovo Legion 5 Pro Gen 6 Gaming Laptop, Octa-core AMD Ryzen 7 5800H, 16.0"" QHD (2560x1600) IPS 165Hz Display, NVIDIA GeForce RTX 3070(140W), Type-C, w/ Accessories (32GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/71a4vue72OL._AC_UY218_.jpg,4.6,5.0,1827.26,1827.26,1827.26,USD
"Lenovo - 2021 - IdeaPad 3 - Gaming Laptop - AMD Ryzen 5 5600H - 8GB RAM - 256GB Storage - NVIDIA GeForce GTX 1650 - 15.6"" FHD Display - Windows 11 Home",https://m.media-amazon.com/images/I/813-VnIfJjL._AC_UY218_.jpg,4.6,424.0,674.23,674.23,674.23,USD
"2022 Lenovo Legion 5 15.6"" 240Hz 500nits VR ready Gaming Laptop, Intel Hexa-Core i7-10750H 5.0GHz, GeForce RTX 2060, Dolby Vision, Wi-Fi 6, Backlit, USB-C, Win 10 (16GB RAM | 512GB PCIe SSD | 1TB HDD)",https://m.media-amazon.com/images/I/71SLWgztnML._AC_UY218_.jpg,,,1019.07,1019.07,1019.07,USD
"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" Full HD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",https://m.media-amazon.com/images/I/71nz3cIcFOL._AC_UY218_.jpg,4.6,3097.0,1219.0,1219.0,1219.0,USD
"Lenovo Legion 5 Pro Gaming Laptop, 16.0"" 500 nits QHD (2560x1600) IPS 165Hz, Ryzen 7 5800H, GeForce RTX 3060 6GB, TGP 130W, Win 11 Home, with HDMI Cable (32GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/61A4J3iX1vL._AC_UY218_.jpg,5.0,3.0,1549.9,1549.9,1549.9,USD
"Lenovo Legion 5 15.6-inch FHD 120Hz Gaming Laptop PC, Intel Hexa-Core i7-10750H, Nvidia GTX 1650Ti, 32GB DDR4 RAM, 1TB SSD, Backlit Keyboard, Windows 10 Home 64 bit, Black",https://m.media-amazon.com/images/I/51BBcVqu27L._AC_UY218_.jpg,4.0,9.0,1079.0,1079.0,1079.0,USD
GinTai Laptop LCD Display Screen EDP Cable 81Y6 40pin for Lenovo Legion 5-15IMH05 15ARH05 15IMH05H 15ARH05H DC02C00LR00 DC02C00LR10 DC02C00LR20/ Legion Y7000 2020 GY550 144HZ No Logo,https://m.media-amazon.com/images/I/51WE758QsVL._AC_UY218_.jpg,,,32.99,32.99,32.99,USD
"ASUS ROG Zephyrus G14 Ultra Slim Gaming Laptop, 14"" 120Hz QHD Display(2560x1440) ,AMD Ryzen 9 5900HS ,NVIDIA GeForce RTX 3060,16GB RAM | 1TB PCIe SSD, Fingerprint Reader, Windows 10--Accessories",https://m.media-amazon.com/images/I/81ZC1-vLbcL._AC_UY218_.jpg,4.1,40.0,1559.99,1559.99,1559.99,USD
"Lenovo Legion 5 Pro Gen 6 AMD Gaming Laptop, 16.0"" QHD IPS 165Hz, Ryzen 7 5800H, GeForce RTX 3060 6GB, TGP 130W, Win 10 Home, 32GB RAM | 1TB PCIe SSD, HDMI Cable Bundle",https://m.media-amazon.com/images/I/41YWcEd9V+L._AC_UY218_.jpg,4.0,1.0,1609.47,1609.47,1609.47,USD
"Lenovo Legion 5 15.6"" LED-Backlit Antiglare FHD Gaming Laptop 10th Gen Intel Core i7-10750H 16GB RAM 1TB HDD + 512GB NVMe SSD 6GB NVIDIA GeForce GTX 1660Ti Windows 10 Home - Moss Green",https://m.media-amazon.com/images/I/61iazAjPsAL._AC_UY218_.jpg,4.5,9.0,1129.98,1129.98,1129.98,USD
"2022 Lenovo IdeaPad 3 Gaming Laptop 15.6"" 120Hz, NVIDIA GeForce RTX 3050 Ti 4GB GDDR6, 6-core AMD Ryzen 5-5600H(up to 4.2GHz), 16GB RAM 1TB PCIe SSD, Windows 11",https://m.media-amazon.com/images/I/71qXA2XeHCL._AC_UY218_.jpg,4.4,23.0,949.99,949.99,949.99,USD
"2022 Newest Lenovo Legion 5 pro Gaming Laptop, 16"" 165Hz QHD IPS Display, AMD Ryzen 7 5800H (8 Core) 3.20 GHz, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 11H, Storm Gray (64GB RAM | 2TB NVMe, RTX3060)",https://m.media-amazon.com/images/I/51JVElycEbL._AC_UY218_.jpg,,,1859.99,1859.99,1859.99,USD
"MSI Stealth 15M Gaming Laptop: 15.6"" 144Hz FHD 1080p Display, Intel Core i7-11375H, NVIDIA GeForce RTX 3060, 16GB, 512GB SSD, Thunderbolt 4, WiFi 6, Win10, Carbon Gray (A11UEK-009)",https://m.media-amazon.com/images/I/71p3Ygm14wL._AC_UY218_.jpg,4.3,580.0,1229.0,1229.0,1229.0,USD
"Lenovo Legion 7 Gen 6 Laptop, 16"" WQXGA IPS 165Hz 500nits 100% sRGB Display, AMD 8-Core Ryzen 7 5800H (Beats i7-10750H), GeForce RTX 3070 (140W), RGB Backlit, Wi-Fi 6, 32GB RAM 2TB SSD, w/Accessories",https://m.media-amazon.com/images/I/61B4gCZQabL._AC_UY218_.jpg,4.5,8.0,2286.57,2286.57,2286.57,USD
"Lenovo Legion Y540 15.6"" Gaming Laptop 144Hz i7-9750H 16GB RAM 256GB SSD GTX 1660Ti 6GB - 9th Gen i7-9750H Hexa-Core - 144Hz Refresh Rate - NVIDIA GeForce GTX 1660Ti 6GB GDDR6 - Legion Ultimate S",https://m.media-amazon.com/images/I/41e5jYJBHnL._AC_UY218_.jpg,4.6,86.0,931.0,931.0,931.0,USD
"Lenovo IdeaPad 3 14"" Laptop, 14.0"" FHD 1920 x 1080 Display, AMD Ryzen 5 3500U Processor, 8GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 8 Graphics, Narrow Bezel, Windows 10, 81W0003QUS, Abyss Blue",https://m.media-amazon.com/images/I/61eiHmoOxLL._AC_UY218_.jpg,4.5,4436.0,530.0,530.0,530.0,USD
"2021 Lenovo Legion 5 17.3"" FHD IPS 144Hz Premium Gaming Laptop, AMD Ryzen 7 5800H, GeForce RTX 3060(130W), HDMI, Webcam, Backlit KB, USB-C, Win 11 (16GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/61+EQqPPdBL._AC_UY218_.jpg,4.7,4.0,1389.9,1389.9,1389.9,USD
"Lenovo Legion 5 Gaming Laptop, 15.6"" FHD IPS 300Nits 144Hz, AMD Ryzen 7 4800H, Wi-Fi 6, Webcam, Backlit Keyboard, GeForce RTX 2060 6GB GDDR6, Windows 10, (Ryzen 7 4800H/RTX 2060)",https://m.media-amazon.com/images/I/617VyVRUgpL._AC_UY218_.jpg,3.5,10.0,1388.88,1388.88,1388.88,USD
"2022 Lenovo Legion 5 Gaming 15.6"" FHD 165Hz Laptop Computer, AMD R7-5800H (Beats i7-10750H), 32GB RAM, 512GB PCIe SSD, Backlit Keyboard, GeForce RTX 3060 Graphics, Windows 11, 32GB USB Card",https://m.media-amazon.com/images/I/51R6eezHHJL._AC_UL320_.jpg,4.6,2143.0,1549.0,1549.0,1549.0,USD
"2022 Lenovo IdeaPad UltraSlim 9i Business Laptop 14"" UHD 4K IPS Touchscreen | Intel Core i7-1165G7 | 16GB RAM | 512GB SSD | Backlit-KYB | FP-Reader | WiFi-6 | Thunderbolt | IR-Webcam | Win10Pro |TF",https://m.media-amazon.com/images/I/61Lqc93PgNL._AC_UL320_.jpg,4.6,123.0,1279.0,1279.0,1279.0,USD
"Lenovo IdeaPad Premium Slim 7i: 14"" FHD IPS Display Laptop | 11th Gen Intel Core i7-1165G7 | 16GB RAM | 2TB SSD | Backlit-KYB | FP-Reader | WiFi-6 | Thunderbolt | IR-Webcam | Windows 10 | TF",https://m.media-amazon.com/images/I/713ykZlQBRL._AC_UL320_.jpg,4.3,200.0,1169.0,1169.0,1169.0,USD
"2022 Latest Asus Premium VivoBook OLED Thin Laptop PC: 15.6"" FHD OLED Display, 4-Core Intel i5-1135G7, 24GB RAM, 1TB SSD, Iris Xe Graphics, USB-C, HDMI, Backlit-KYB, FP-Reader, Wifi6, Win10, T.F",https://m.media-amazon.com/images/I/71fveXK-WBL._AC_UL320_.jpg,4.3,141.0,879.0,879.0,879.0,USD
Apple MacBook Pro MF839LL/A 128GB Flash Storage - 8GB LPDDR3 - 13.3in with Intel Core i5 2.7 GHz (Renewed),https://m.media-amazon.com/images/I/81bTK8-ei4L._AC_UL320_.jpg,4.3,693.0,292.99,292.99,292.99,USD
"Dell XPS 17 9710, 17 inch FHD+ Laptop - Intel Core i7-11800H,16GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 3050 4GB GDDR6, Windows 11  Home + 1  Year Premium Support  - Platinum Silver",https://m.media-amazon.com/images/I/71c3q3CQItL._AC_UL640_QL65_.jpg,3.8,38.0,,,,USD
"TECLAST F15S Laptop Computer 15.6 Inch, Intel N4020 Quad Core Windows 10 Laptop(Windows 11 Free Upgrade), 6GB RAM 128GB SSD Business Notebook PC, 1920x1080 IPS Display, WiFi, Bluetooth, Numpad, HDMI",https://m.media-amazon.com/images/I/61V8PkpebqL._AC_UL640_QL65_.jpg,4.0,104.0,289.99,289.99,289.99,USD
"Mini PC Windows 11 Pro Intel N4020 Processor(up to 2.8Ghz) 4GB DDR4 128GB M.2 SATA3 SSD TRIGKEY N4 Micro PC, Support 2.4G/5.8G Dual Band WiFi/4K Dual HDMI/USB3.0/Gigabit Ethernet/Wake On LAN",https://m.media-amazon.com/images/I/51TIfjtv99L._AC_UY218_.jpg,4.3,22.0,169.0,169.0,169.0,USD
"SABRENT USB 3.1 to SATA External Hard Drive Docking Station for 2.5 or 3.5in HDD, SSD [Includes Both Type C and Type A Cables Supports UASP and 10TB Drives] (DS-UTC1)",https://m.media-amazon.com/images/I/71IeeEw5+IL._AC_UY218_.jpg,4.4,2284.0,29.99,29.99,29.99,USD
"2022 Newest Lenovo Legion 5 pro Gaming Laptop, 16"" 165Hz QHD IPS Display, AMD Ryzen 7 5800H (8 Core) 3.20 GHz, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 11H, Storm Gray (16GB RAM | 1TB NVMe, RTX3060)",https://m.media-amazon.com/images/I/51JVElycEbL._AC_UY218_.jpg,4.0,1.0,1498.88,1498.88,1498.88,USD
"Lenovo Legion 5 17.3"" 300Nits 144Hz Gaming Laptop, FHD (1920x1080) IPS Display, Octa-Core AMD Ryzen 7 5800H, NVIDIA GeForce RTX 3060 6GB GDDR6(TGP 130W), Webcam, Windows 11 (32GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/51J6GJj6BJL._AC_UY218_.jpg,3.5,3.0,1489.9,1489.9,1489.9,USD
"ASUS TUF Dash 15 (2021) Ultra Slim Gaming Laptop, 15.6” 144Hz FHD, GeForce RTX 3050 Ti, Intel Core i7-11370H, 8GB DDR4, 512GB PCIe NVMe SSD, Wi-Fi 6, Windows 10, Eclipse Grey Color, TUF516PE-AB73",https://m.media-amazon.com/images/I/81Tx3MJBkSL._AC_UY218_.jpg,4.4,1087.0,949.99,949.99,949.99,USD
"Lenovo Ideapad L340 Gaming Laptop, 15.6 Inch FHD (1920 X 1080) IPS Display, Intel Core i5-9300H Processor, 8GB DDR4 RAM, 512GB Nvme SSD, NVIDIA GeForce GTX 1650, Windows 10, 81LK00HDUS, Black",https://m.media-amazon.com/images/I/71Aoh+S2ZIL._AC_UY218_.jpg,4.5,1537.0,739.99,739.99,739.99,USD
Lenovo - IdeaPad L340 15 Gaming Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB Solid State Drive - Black,https://m.media-amazon.com/images/I/614L9gKcksL._AC_UY218_.jpg,4.4,401.0,684.0,684.0,684.0,USD
"Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 5 5600H - 8GB DDR4 RAM - 512GB NVMe TLC SSD - NVIDIA GeForce RTX 3060 Graphics - 15.6"" FHD 120 Hz - Windows 11 Home - Phantom Blue",https://m.media-amazon.com/images/I/71fUOX30BdL._AC_UY218_.jpg,,,999.0,999.0,999.0,USD
"Lenovo Legion 7i Gaming Laptop, 15.6"" Full HD 240Hz Screen, Intel Core i7-10750H 6-Core Processor, NVIDIA GeForce RTX2070 Graphics, RGB Backlit Keyboard, Windows 10 Home (32GB RAM | 1TB SSD)",https://m.media-amazon.com/images/I/61RAEwYlbES._AC_UY218_.jpg,4.9,14.0,1839.0,1839.0,1839.0,USD
"2019 Lenovo Legion Y540 15.6"" FHD Gaming Laptop Computer, 9th Gen Intel Hexa-Core i7-9750H Up to 4.5GHz, 24GB DDR4 RAM, 1TB HDD + 512GB PCIE SSD, GeForce GTX 1650 4GB, 802.11ac WiFi, Windows 10 Home",https://m.media-amazon.com/images/I/41-Vro3zAFL._AC_UY218_.jpg,4.6,211.0,1169.99,1169.99,1169.99,USD
230W AC Charger for Lenovo Legion 5 5i Y540 Y545 Y740 ThinkPad P1 P71 P72 P15 Power Adapter Supply Cord ADL230NLC3A,https://m.media-amazon.com/images/I/41QO92KiWgL._AC_UY218_.jpg,,,76.99,76.99,76.99,USD
170W Laptop AC Charger Fit for Lenovo Legion 5 5P S7 Thinkpad P1 P50 P51 P52 P53 P70 P71 P73 W540 W541 T540P ADL170NDC2A ADL170NDC3A ADL170NLC3A ADL170NLC2A Gen 1 2 3 4 4X20E50574 Power Adapter Cord,https://m.media-amazon.com/images/I/61V5CHOEqOS._AC_UY218_.jpg,,,35.99,35.99,35.99,USD
"Lenovo IdeaPad Gaming 3 Laptop: Ryzen 7 5800H, GeForce RTX 3050, 16GB RAM, 512GB SSD, 15.6"" 120Hz Full HD Display",https://m.media-amazon.com/images/I/51wS1MaIigL._AC_UY218_.jpg,5.0,2.0,884.0,884.0,884.0,USD
"2021 Lenovo Legion 5 17.3"" FHD IPS 144Hz Premium Gaming Laptop, AMD Ryzen 7 5800H, GeForce RTX 3060(130W), HDMI, Webcam, Backlit KB, USB-C, Win 11 (16GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/61+EQqPPdBL._AC_UY218_.jpg,4.7,4.0,1389.9,1389.9,1389.9,USD
"Lenovo IdeaPad Gaming 3 15.6"" Gaming Laptop 120Hz Ryzen 5-4600H 8GB RAM 256GB SSD GTX 1650 4GB - AMD Ryzen 5-4600H Hexa-core - NVIDIA GeForce GTX 1650 4GB GDDR6 - 120 Hz Refresh Rate - in-Plane S",https://m.media-amazon.com/images/I/41T12aiFddL._AC_UY218_.jpg,4.6,27.0,705.0,705.0,705.0,USD
"Lenovo Legion 7i Gaming Laptop, 15.6"" Full HD 240Hz Screen, Intel Core i7-10750H 6-Core Processor, NVIDIA GeForce RTX 2070 Graphics, 32GB RAM, 1TB SSD + 1TB SSD, RGB Backlit Keyboard, Windows 10 Home",https://m.media-amazon.com/images/I/61RAEwYlbES._AC_UY218_.jpg,4.2,5.0,2099.0,2099.0,2099.0,USD
"Lenovo Legion 5 17.3"" 144Hz Gaming Laptop, 300 Nits FHD (1920x1080) IPS Display, Octa-Core AMD Ryzen 7 5800H, NVIDIA GeForce RTX 3060 6GB GDDR6(TGP 130W), Webcam, Windows 11 (16GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/61KLtqwaetL._AC_UY218_.jpg,5.0,1.0,1349.9,1349.9,1349.9,USD
"Acer Nitro 5 AN515-55-53E5 Gaming Laptop | Intel Core i5-10300H | NVIDIA GeForce RTX 3050 Laptop GPU | 15.6"" FHD 144Hz IPS Display | 8GB DDR4 | 256GB NVMe SSD | Intel Wi-Fi 6 | Backlit Keyboard",https://m.media-amazon.com/images/I/81bc8mA3nKL._AC_UY218_.jpg,4.5,2854.0,748.97,748.97,748.97,USD
"Lenovo Legion Y540 15.6"" Full HD 60Hz Gaming Notebook Computer, Intel Core i7-9750H 2.6GHz, 16GB RAM, 256GB SSD, NVIDIA GeForce GTX 1660 Ti 6GB, Windows 10 Home, Raven Black",https://m.media-amazon.com/images/I/61czhDtLj5L._AC_UY218_.jpg,4.5,30.0,969.0,969.0,969.0,USD
"Lenovo IdeaPad Gaming 3-15IMH05 81Y4002NUS 15.6"" Gaming Notebook - Full HD - 1920 x 1080 - Intel Core i5 10th Gen i5-10300H Quad-core (4 Core) 2.50 GHz - 8 GB RAM - 256 GB SSD - Onyx Black",https://m.media-amazon.com/images/I/41qeCbB7G0L._AC_UY218_.jpg,4.4,36.0,665.0,665.0,665.0,USD
"2021 Lenovo Legion 5 Pro Gaming Laptop, 16.0"" 500 nits QHD (2560x1600) IPS 165Hz, GeForce RTX 3060 6GB, TGP 130W, Ryzen 7 5800H, Win 11 Home, with Accessories (64GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/51kgg-NgUyL._AC_UY218_.jpg,5.0,2.0,1709.9,1709.9,1709.9,USD
"Lenovo IdeaPad 3i 15.6"" FHD Touchscreen Laptop 2022, Intel Core i3-1115G4, 20GB RAM, 512GB NVMe SSD, USB A&C, Webcam, Bluetooth, Windows 11 S, Sand",https://m.media-amazon.com/images/I/41jBl0QxMBL._AC_UY218_.jpg,4.5,32.0,469.99,469.99,469.99,USD
"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",https://m.media-amazon.com/images/I/71hhgeQCrOL._AC_UL640_QL65_.jpg,4.3,803.0,264.0,264.0,264.0,USD
"TECLAST 15.6 Inch Laptop Computer, 1920x1080 IPS Display, 8GB RAM 256GB SSD Windows 10 Laptop, Intel N4120 Quad-Core Processor Notebook PC, Support WiFi, Bluetooth, Numpad, Fast Charge, HDMI",https://m.media-amazon.com/images/I/91crN8K4G1L._AC_UL640_QL65_.jpg,4.0,56.0,349.99,349.99,349.99,USD
"15.6 inch Laptop Sleeve Waterpoof Computer Bag for HP Envy X360 2-in-1 15.6"", HP Pavilion 15.6 Laptop, Lenovo IdeaPad 3 15.6, Lenovo Legion 5, 15.6 inch HP Dell Lenovo Acer Notebook Bag, Black",https://m.media-amazon.com/images/I/81KdBH56XRL._AC_UY218_.jpg,4.7,9.0,14.99,14.99,14.99,USD
230W AC Adapter Charger Fit for Lenovo Ideapad Legion Y900 Y910 Y920 Y730 Y740 Y7000 Y545 Y540 Y740-17IRHg Thinkpad P51 P52 P53 P51 P50 P70 P71 P72 P73 Laptop Power Adapter Supply Cord,https://m.media-amazon.com/images/I/41SlWeuWNNS._AC_UY218_.jpg,3.0,2.0,59.99,59.99,59.99,USD
"Lenovo IdeaPad 1 14 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Win 10 in S Mode, Ice Blue",https://m.media-amazon.com/images/I/71IVTMa5JQL._AC_UY218_.jpg,4.4,1433.0,235.0,235.0,235.0,USD
"2021 Newest Lenovo Legion 5 15.6"" FHD 120GHz Gaming Laptop, 6-Cores AMD Ryzen 5-4600H Processor up to 4.0GHz, 8GB RAM, 256GB SSD, Backlit Keyboard, NVIDIA GeForce GTX 1650 4GB Graphics, Windows 10",https://m.media-amazon.com/images/I/41dFTHSCyTL._AC_UY218_.jpg,4.5,23.0,799.0,799.0,799.0,USD
"Lenovo IdeaPad Gaming 3 15.6"" 120Hz Gaming Laptop AMD Ryzen 5-5600H 8GB RAM 512GB SSD RTX 3050 4GB GDDR6 Shadow Black",https://m.media-amazon.com/images/I/31Wv9Kv9vVL._AC_UY218_.jpg,4.7,6.0,749.0,749.0,749.0,USD
"Lenovo Legion 5 17.3"" 300Nits 144Hz Gaming Laptop, FHD (1920x1080) IPS Display, Octa-Core AMD Ryzen 7 5800H, NVIDIA GeForce RTX 3060 6GB GDDR6(TGP 130W), Webcam, Windows 11 (32GB RAM | 2TB PCIe SSD)",https://m.media-amazon.com/images/I/31GxoiWhT9L._AC_UY218_.jpg,4.0,1.0,1589.9,1589.9,1589.9,USD
"Lenovo Legion 5 Gaming Laptop 15.6"" FHD IPS 144Hz Display, Intel Core I7-10750H, 16GB RAM, 512GB PCIe + 1TB HDD, GTX 1660 Ti, WiFi, Backlit Keyboard, HDMI, Win10 Home, Dark Moss",https://m.media-amazon.com/images/I/71gBmyia6PL._AC_UY218_.jpg,,,1299.99,1299.99,1299.99,USD
"Lenovo Legion 5 15-inch FHD, Intel Core i7-10750H, NVIDIA GeForce RTX 2060, 16GB RAM, 512GB SSD, Phantom Black, Windows 10, 81Y600DCUS (Renewed)",https://m.media-amazon.com/images/I/310hFXDcUsL._AC_UY218_.jpg,,,,,,USD
"Newest Lenovo IdeaPad Gaming 3i Laptop, 15.6"" Full HD Display, Intel Core i5-11300H Processor, NVIDIA GeForce GTX 1650, 16GB RAM, 512GB SSD, Backlit Keyboard, Webcam, WiFi 6, Windows 11 Home, Black",https://m.media-amazon.com/images/I/81HFdfYDgPL._AC_UY218_.jpg,4.6,13.0,770.0,770.0,770.0,USD
